ID,Date,Site,Round,Coll1,Coll2,Coll3,EnteredBy,Validation,Status,ValidationNotes,Subplot,Quadrat,Coord1,Coord2,Bare%,Litter%,Rock%,Gram%,Forb%,L_Depth,V_Height,ACMI2,ASTU,BOCU,COTI3,CHFA2,COLA5,DRAM,ECPU,ELVI3,GAPU,HEAN2,HEMO2,MOFI,MOPU,OLRI,PAAN,PYTE,RAPI,RUHI2,SCSC,SYLA3,SYPI2,TRFL2,VEHA2,VEVI3,CHMA15,CHHY3,DIVI3,ECPR,MOVE,POAM13,POAM13_closed,POPR4,SEOB4,closed_bristled_ipomoea,UNK OAT,UNK_oxalis_closed,BOER,OELA,JATA_closed,UNK_oxalis,UNK_pink_rubiaceae,OELA_closed,UNK_pigweed,LEDI4,LEVI3,POOL,RARA2,PHAN5,Notes,UNK_purple_vineweed,WAMA,UNK_everlasting,WAMA_closed,CUAN,UNK_small_white_vineweed,UNK_nodding_spurge,UNK horseweed,UNK_O_dillenii,UNK_euphorbia,UNK_E_hyssopifolia,UNK_O_dillenii_closed,IPLA,IPLA_closed,CRGL2_male,CRGL2_female,RISC,UNK_cudweed,SOCA3,PHUR,UNK_small_white_lobelia,UNK_toadflax,CRGL2,GECA5,KRCE,RASA,UNK_dock,UNK_evergreen_cudweed,SECE,SIRO5,TRDU2,UNK_little_white_vineweed,UNK_little_white_vineweed_closed,UNK_hairy_vineweed_closed,UNK_amaranth,UNK_white_bindweed,UNK_white_bindweed_closed,UNK_hairy_vineweed,SISP_closed,UNK_purple_vineweed_closed,UNK_madder,UNK_white_vineweed_closed,UNK_small_white_vineweed_closed,JATA,VEBR2,UNK narrowleaf cudweed,SISP,UNK yellow oxalis,GLMA4,UNK pink clover,GACO11,UNK pennycress,OLCO,UNK three lobed vineweed,UNK goldenrod,UNK dogfennel,UNK alt yellow aster,UNK small horseweed,RISC_closed,UNK_white_star_closed,UNK_white_star,Gratiola_floridana/neglecta,UNK_bluestem,CUCA4,CUME,UNK_blue_vined_weed,UNK_blue_vined_weed_closed,UNK_purple_top,UNK_crotalaria,UNK_bristly_ipomoea_closed,TRRE3,TRBI2
407,8/1/2022,PBU1,d,ZJB,,,,,,,12,2,2,1,20,30,1,40,40,1.1,42.8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,51,,,,,,,,,,,,,,,,,Coll2 is SAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,8/1/2022,PBU1,d,ZJB,,,,,,,12,3,2,7,50,10,1,50,40,0.5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,68,,,,,,,,,,3,,,,,,,Coll2 is SAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,8/1/2022,PBU1,d,ZJB,,,,,,,12,4,5,2,20,20,1,20,70,0.3,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,1,192,,,,,,,,,,,,,,,,,Coll2 is SAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,8/1/2022,PBU1,d,ZJB,,,,,,,12,5,5,4,30,20,1,30,50,3.1,30.4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5,3,,,,74,,,,,,,,,,,,,,,,,Coll2 is SAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,8/1/2022,PBU1,d,ZJB,,,,,,,12,6,8,3,20,10,1,20,80,1.2,39.8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7,2,,,,154,,,,,,,,,,,,,,,,,Coll2 is SAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,8/1/2022,PBU1,d,ZJB,,,,,,,12,7,9,1,20,5,1,5,90,0.4,24.6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6,4,,,,125,,,,,,,,,,,,,,,,,Coll2 is SAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,8/1/2022,PBU1,d,ZJB,,,,,,,12,8,9,7,20,10,1,40,50,1.1,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,144,,,,,,,,,,,,,,,,,Coll2 is SAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,8/1/2022,PBU1,d,ZJB,,,,,,,12,9,10,5,20,10,1,20,70,0.4,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,41,,,,,,,,,,,,,,,,,Coll2 is SAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,8/1/2022,PBU1,d,ZJB,,,,,,,12,10,12,5,10,20,1,20,80,1.3,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,,,4,33,,,,,,,,,,,,,,,,,Coll2 is SAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,8/2/2022,PBU1,d,ZJB,,,,,,,13,1,1,5,20,20,1,30,70,0.9,30,,,,,,,,,,,,,,,,,,,,,,,,,,,48,9,,,1,,486,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,8/2/2022,PBU1,d,ZJB,,,,,,,13,2,2,1,20,20,1,40,50,0.2,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,90,5,,,,,932,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,8/2/2022,PBU1,d,ZJB,,,,,,,13,3,2,7,30,20,1,40,50,0.8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,4,1,649,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,8/2/2022,PBU1,d,ZJB,,,,,,,13,4,5,2,40,20,1,30,40,0.4,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,,,2,3,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,8/2/2022,PBU1,d,ZJB,,,,,,,13,5,5,4,40,30,1,30,40,0.7,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,164,25,,,5,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,8/2/2022,PBU1,d,ZJB,,,,,,,13,6,8,3,20,10,1,10,70,0.3,30.3,,,,,,,,,,1,,,,,,,,,,,,,,,,,65,3,,,,,"1,179",,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,8/2/2022,PBU1,d,ZJB,,,,,,,13,7,9,1,30,10,1,20,50,1.3,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,777,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,8/2/2022,PBU1,d,ZJB,,,,,,,13,8,9,7,60,20,1,30,20,0.2,41.2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,1,,158,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,8/2/2022,PBU1,d,ZJB,,,,,,,13,9,10,5,40,20,1,20,60,0.2,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,1,,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,8/2/2022,PBU1,d,ZJB,,,,,,,13,10,12,5,70,20,1,20,30,0.5,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,8/2/2022,PBU1,d,ZJB,,,,,,,14,1,1,5,30,30,1,20,30,0.4,38.2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,2,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,8/2/2022,PBU1,d,ZJB,,,,,,,14,2,2,1,20,20,1,20,50,0.2,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,686,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,8/2/2022,PBU1,d,ZJB,,,,,,,14,3,2,7,60,10,1,20,20,0.5,35.7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,1,,312,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,8/2/2022,PBU1,d,ZJB,,,,,,,14,4,5,2,20,20,1,30,60,0.6,44.1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,8/2/2022,PBU1,d,ZJB,,,,,,,14,5,5,4,60,30,1,20,20,0.6,34.3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,2,199,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,8/2/2022,PBU1,d,ZJB,,,,,,,14,6,8,3,40,20,1,30,30,0.4,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,442,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,8/2/2022,PBU1,d,ZJB,,,,,,,14,7,9,1,20,20,1,30,60,1.1,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,8/2/2022,PBU1,d,ZJB,,,,,,,14,8,9,7,50,10,1,30,20,0.4,36.6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,522,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,8/2/2022,PBU1,d,ZJB,,,,,,,14,9,10,5,40,20,1,30,30,0.3,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,1,,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,8/2/2022,PBU1,d,ZJB,,,,,,,14,10,12,5,60,20,1,20,20,0.5,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,8/2/2022,PBU1,d,ZJB,,,,,,,15,1,1,5,50,20,1,20,30,0.5,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,2,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,8/2/2022,PBU1,d,ZJB,,,,,,,15,2,2,1,20,20,1,40,40,1,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,8/2/2022,PBU1,d,ZJB,,,,,,,15,3,2,7,40,30,1,40,20,1,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,8/2/2022,PBU1,d,ZJB,,,,,,,15,4,5,2,40,30,1,40,30,2.3,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,8/2/2022,PBU1,d,ZJB,,,,,,,15,5,5,4,60,20,1,30,20,0.3,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,8/2/2022,PBU1,d,ZJB,,,,,,,15,6,8,3,30,20,1,30,40,0.2,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,8/2/2022,PBU1,d,ZJB,,,,,,,15,7,9,1,30,20,1,40,30,1.3,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,259,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,8/2/2022,PBU1,d,ZJB,,,,,,,15,8,9,7,60,20,1,30,20,1.5,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,5,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,8/2/2022,PBU1,d,ZJB,,,,,,,15,9,10,5,60,20,1,20,30,0.9,33.2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,11,,2,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,8/2/2022,PBU1,d,ZJB,,,,,,,15,10,12,5,50,30,1,30,30,1.4,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,212,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,8/2/2022,PBU1,d,ZJB,,,,,,,16,1,1,5,10,70,1,20,20,5.9,38,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,42,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,8/2/2022,PBU1,d,ZJB,,,,,,,16,2,2,1,30,20,1,40,50,1,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,2,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,8/2/2022,PBU1,d,ZJB,,,,,,,16,3,2,7,40,20,1,40,40,0.8,41.3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,1,107,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,8/2/2022,PBU1,d,ZJB,,,,,,,16,4,5,2,30,30,1,40,40,1.5,42.8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,8/2/2022,PBU1,d,ZJB,,,,,,,16,5,5,4,50,20,1,30,50,2,40.3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,8/2/2022,PBU1,d,ZJB,,,,,,,16,6,8,3,30,20,1,30,60,0.5,44.3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,3,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,8/2/2022,PBU1,d,ZJB,,,,,,,16,7,9,1,20,20,1,30,60,0.9,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,8/2/2022,PBU1,d,ZJB,,,,,,,16,8,9,7,30,30,1,40,30,1.7,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,2,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,8/2/2022,PBU1,d,ZJB,,,,,,,16,9,10,5,30,30,1,20,40,0.8,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,8/2/2022,PBU1,d,ZJB,,,,,,,16,10,12,5,10,50,1,20,30,3.7,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,5,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,9/8/2022,PBU1,e,ZJB,LR,,,,,,9,1,1,3,10,10,1,20,80,3.2,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,11,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,9/8/2022,PBU1,e,ZJB,LR,,,,,,9,2,3,2,5,40,1,20,40,2.1,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,9/8/2022,PBU1,e,ZJB,LR,,,,,,9,3,3,6,30,30,1,10,50,1.3,31.7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6,6,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,9/8/2022,PBU1,e,ZJB,LR,,,,,,9,4,4,4,5,30,1,20,60,2.1,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,4,56,3,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,9/8/2022,PBU1,e,ZJB,LR,,,,,,9,5,7,1,10,30,1,5,70,1.9,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,9/8/2022,PBU1,e,ZJB,LR,,,,,,9,6,8,3,10,30,1,10,60,13.3,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,9/8/2022,PBU1,e,ZJB,LR,,,,,,9,7,10,7,30,20,1,10,60,0.4,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,1,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,9/8/2022,PBU1,e,ZJB,LR,,,,,,9,8,11,2,20,40,1,5,60,1.3,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,6,,,1,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,9/8/2022,PBU1,e,ZJB,LR,,,,,,9,9,12,5,10,40,1,20,50,5.2,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,9/8/2022,PBU1,e,ZJB,LR,,,,,,9,10,13,1,20,20,1,5,60,1.7,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,9/8/2022,PBU1,e,ZJB,LR,,,,,,10,1,1,3,5,50,1,20,50,1.8,35.9,,,,,,,,,,2,,,,,,,,,,,,,,,,,115,2,2,,,1,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,9/8/2022,PBU1,e,ZJB,LR,,,,,,10,2,3,2,30,40,1,5,40,0.7,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,9/8/2022,PBU1,e,ZJB,LR,,,,,,10,3,3,6,30,20,1,10,70,1.7,31.3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,34,53,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,9/8/2022,PBU1,e,ZJB,LR,,,,,,10,4,4,4,5,40,1,30,40,2.4,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,42,,,2,111,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,9/8/2022,PBU1,e,ZJB,LR,,,,,,10,5,7,1,20,40,1,5,60,0.5,31.2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,40,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,9/8/2022,PBU1,e,ZJB,LR,,,,,,10,6,8,3,20,30,1,10,50,0.4,34.3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,6,,,,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,9/8/2022,PBU1,e,ZJB,LR,,,,,,10,7,10,7,30,30,1,10,60,0.7,33.9,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,12,,,3,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,9/8/2022,PBU1,e,ZJB,LR,,,,,,10,8,11,2,30,30,1,10,60,0.1,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,9/8/2022,PBU1,e,ZJB,LR,,,,,,10,9,12,5,20,40,1,20,50,0.6,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,9/8/2022,PBU1,e,ZJB,LR,,,,,,10,10,13,1,20,40,1,5,50,0.6,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,9/9/2022,PBU1,e,ZJB,ZM,,,,,,11,1,1,3,20,20,1,20,50,0.2,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,40,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,9/9/2022,PBU1,e,ZJB,ZM,,,,,,11,2,3,2,10,20,1,5,80,0.1,29.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,56,32,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
